imageName,cameraSN,cameraID,POSIXTime,i,j,k,x,y,z,roiFFTEnergy,rouFFTEnergy,imageMean,referenceBeamIntensity,objectBeamIntensity,ch2Mean,ch3Mean,ch0Std,ch1Std,ch2Std,ch3Std
hologramImage14608,0009080805D00933,camera206,94581417,47,8,6,34.9,5.6,12.1,1.65063e+07,2.04563e+06,201.268,3.37907,1.25028,5.66993,1.04003,0.194471,0.126228,0.12358,0.12549
hologramImage14609,0009080805D00933,camera206,94583055,48,8,6,35.6,5.6,12.1,1.88207e+07,2.05147e+06,200.953,3.38869,1.2502,5.64536,1.03985,0.195283,0.126217,0.124319,0.125425
hologramImage14610,0009080805D00933,camera206,94584686,49,8,6,36.3,5.6,12.1,1.85798e+07,2.04431e+06,201.95,3.37804,1.25067,5.64047,1.04023,0.195114,0.126177,0.1246,0.125463
hologramImage14611,0009080805D00933,camera206,94586280,50,8,6,37,5.6,12.1,1.73058e+07,2.05404e+06,201.136,3.40508,1.25053,5.68368,1.0399,0.195761,0.12624,0.125135,0.125472
hologramImage14612,0009080805D00933,camera206,94587898,51,8,6,37.7,5.6,12.1,1.536e+07,2.05823e+06,201.001,3.38868,1.25082,5.64307,1.04015,0.195025,0.126128,0.125442,0.125369
hologramImage14613,0009080805D00933,camera206,94589500,52,8,6,38.4,5.6,12.1,1.4197e+07,2.06206e+06,202.038,3.38663,1.25107,5.64172,1.04032,0.195611,0.126199,0.125007,0.125451
hologramImage14614,0009080805D00933,camera206,94591116,53,8,6,39.1,5.6,12.1,1.3874e+07,2.06549e+06,201.552,3.42582,1.2507,5.65726,1.03973,0.197243,0.126027,0.125447,0.125312
hologramImage14615,0009080805D00933,camera206,94592730,54,8,6,39.8,5.6,12.1,1.2057e+07,2.07776e+06,202.059,3.39608,1.25109,5.67322,1.0399,0.191912,0.125972,0.125521,0.125352
hologramImage14616,0009080805D00933,camera206,94594341,55,8,6,40.5,5.6,12.1,1.03409e+07,2.0702e+06,202.261,3.40854,1.25123,5.70175,1.04006,0.195793,0.126067,0.125975,0.125292
hologramImage14617,0009080805D00933,camera206,94595964,56,8,6,41.2,5.6,12.1,9.28308e+06,2.07007e+06,201.652,3.41692,1.25168,5.68206,1.04033,0.196333,0.126132,0.125408,0.125403
hologramImage14618,0009080805D00933,camera206,94597582,57,8,6,41.9,5.6,12.1,7.61392e+06,2.07163e+06,201.996,3.39363,1.25133,5.67453,1.04,0.195298,0.126325,0.126269,0.125559
hologramImage14619,0009080805D00933,camera206,94599200,58,8,6,42.6,5.6,12.1,6.31555e+06,2.065e+06,202.16,3.41957,1.25157,5.64574,1.03999,0.19503,0.126015,0.125355,0.125405
hologramImage14620,0009080805D00933,camera206,94600810,59,8,6,43.3,5.6,12.1,5.44085e+06,2.05028e+06,201.836,3.40681,1.25243,5.70673,1.04066,0.192897,0.126045,0.125701,0.125398
hologramImage14621,0009080805D00933,camera206,94602445,60,8,6,44,5.6,12.1,5.1716e+06,2.04428e+06,201.812,3.40385,1.25185,5.67501,1.04011,0.192657,0.125991,0.126005,0.125435
hologramImage14622,0009080805D00933,camera206,94604041,61,8,6,44.7,5.6,12.1,4.50866e+06,2.03825e+06,201.646,3.40199,1.25186,5.67801,1.04006,0.19476,0.126304,0.125518,0.12554
hologramImage14623,0009080805D00933,camera206,94605664,62,8,6,45.4,5.6,12.1,4.24052e+06,2.03603e+06,201.82,3.39471,1.2518,5.67109,1.03991,0.194987,0.126083,0.125643,0.125338
hologramImage14624,0009080805D00933,camera206,94607251,63,8,6,46.1,5.6,12.1,4.03876e+06,2.05228e+06,202.012,3.40437,1.25206,5.6739,1.03995,0.190729,0.126018,0.125224,0.125507
hologramImage14625,0009080805D00933,camera206,94608883,64,8,6,46.8,5.6,12.1,3.99076e+06,2.0367e+06,202.101,3.4074,1.252,5.68474,1.0399,0.196306,0.126122,0.125132,0.125405
hologramImage14626,0009080805D00933,camera206,94619920,0,9,6,2,6.3,12.1,1.17456e+07,2.09044e+06,202.213,3.41405,1.25215,5.69504,1.03988,0.196334,0.126353,0.125535,0.125624
hologramImage14627,0009080805D00933,camera206,94621548,1,9,6,2.7,6.3,12.1,1.1475e+07,2.07554e+06,201.843,3.4141,1.23742,5.70549,1.03938,0.195379,0.125901,0.124688,0.125171
hologramImage14628,0009080805D00933,camera206,94623161,2,9,6,3.4,6.3,12.1,1.0533e+07,2.06332e+06,200.957,3.40604,1.23925,5.68734,1.04011,0.19525,0.126125,0.123426,0.125402
hologramImage14629,0009080805D00933,camera206,94624785,3,9,6,4.1,6.3,12.1,1.09603e+07,2.07879e+06,201.156,3.37328,1.24035,5.65726,1.0403,0.194716,0.126225,0.126122,0.125432
hologramImage14630,0009080805D00933,camera206,94626415,4,9,6,4.8,6.3,12.1,9.72445e+06,2.07386e+06,201.647,3.39524,1.24077,5.62958,1.03997,0.195231,0.126101,0.124531,0.125381
hologramImage14631,0009080805D00933,camera206,94628015,5,9,6,5.5,6.3,12.1,8.75433e+06,2.07267e+06,201.17,3.40351,1.24159,5.65971,1.04006,0.19615,0.126099,0.125369,0.12539
hologramImage14632,0009080805D00933,camera206,94629625,6,9,6,6.2,6.3,12.1,7.67869e+06,2.06754e+06,200.999,3.38576,1.24236,5.65954,1.04032,0.19592,0.126361,0.125047,0.125623
hologramImage14633,0009080805D00933,camera206,94631228,7,9,6,6.9,6.3,12.1,7.42164e+06,2.06888e+06,202.035,3.38401,1.243,5.64976,1.04044,0.19477,0.126232,0.124429,0.125491
hologramImage14634,0009080805D00933,camera206,94632841,8,9,6,7.6,6.3,12.1,8.28902e+06,2.06408e+06,201.427,3.40765,1.24301,5.71432,1.03992,0.195784,0.126425,0.124699,0.125769
hologramImage14635,0009080805D00933,camera206,94634441,9,9,6,8.3,6.3,12.1,1.07353e+07,2.06632e+06,201.582,3.39215,1.24366,5.68055,1.04021,0.195573,0.126204,0.125376,0.125479
hologramImage14636,0009080805D00933,camera206,94636067,10,9,6,9,6.3,12.1,1.18275e+07,2.06116e+06,202.373,3.3907,1.24377,5.69842,1.03992,0.192809,0.126068,0.125333,0.12547
hologramImage14637,0009080805D00933,camera206,94637695,11,9,6,9.7,6.3,12.1,1.32545e+07,2.05953e+06,201.516,3.41084,1.24458,5.73188,1.04046,0.195513,0.126139,0.125184,0.125405
hologramImage14638,0009080805D00933,camera206,94639309,12,9,6,10.4,6.3,12.1,1.4643e+07,2.06147e+06,201.067,3.38741,1.2446,5.67871,1.04024,0.195677,0.126047,0.125378,0.125323
hologramImage14639,0009080805D00933,camera206,94640939,13,9,6,11.1,6.3,12.1,1.54793e+07,2.05891e+06,201.148,3.37178,1.24474,5.66539,1.04015,0.194597,0.126126,0.126025,0.125419
hologramImage14640,0009080805D00933,camera206,94642557,14,9,6,11.8,6.3,12.1,1.56471e+07,2.06752e+06,200.931,3.38505,1.2447,5.64915,1.03991,0.194611,0.126138,0.124521,0.125367
hologramImage14641,0009080805D00933,camera206,94644178,15,9,6,12.5,6.3,12.1,1.62786e+07,2.05167e+06,201.698,3.38758,1.24477,5.63414,1.03976,0.195469,0.126156,0.12523,0.125395
hologramImage14642,0009080805D00933,camera206,94645793,16,9,6,13.2,6.3,12.1,1.69758e+07,2.04417e+06,200.84,3.4092,1.24516,5.67952,1.03984,0.19564,0.126104,0.125963,0.12537
hologramImage14643,0009080805D00933,camera206,94647412,17,9,6,13.9,6.3,12.1,1.72951e+07,2.04379e+06,201.439,3.37986,1.24536,5.65392,1.03986,0.1946,0.126161,0.126328,0.125385
hologramImage14644,0009080805D00933,camera206,94649023,18,9,6,14.6,6.3,12.1,1.88888e+07,2.04776e+06,202.139,3.39563,1.2457,5.66769,1.04006,0.194879,0.126344,0.125337,0.125645
hologramImage14645,0009080805D00933,camera206,94650654,19,9,6,15.3,6.3,12.1,1.95861e+07,2.04702e+06,201.867,3.4123,1.24618,5.6926,1.04018,0.196033,0.126011,0.126047,0.125268
hologramImage14646,0009080805D00933,camera206,94652237,20,9,6,16,6.3,12.1,1.78421e+07,2.08101e+06,202.198,3.40779,1.24614,5.67746,1.03992,0.196027,0.126164,0.124736,0.125387
hologramImage14647,0009080805D00933,camera206,94653851,21,9,6,16.7,6.3,12.1,1.65633e+07,2.04619e+06,202.283,3.41357,1.24665,5.6969,1.0402,0.196135,0.126181,0.125095,0.125424
hologramImage14648,0009080805D00933,camera206,94655476,22,9,6,17.4,6.3,12.1,1.752e+07,2.04817e+06,202.101,3.41347,1.24639,5.69232,1.03979,0.196339,0.12613,0.126373,0.125451
hologramImage14649,0009080805D00933,camera206,94657097,23,9,6,18.1,6.3,12.1,1.67102e+07,2.0587e+06,202.054,3.41129,1.24695,5.68345,1.04008,0.196752,0.125986,0.125934,0.125304
hologramImage14650,0009080805D00933,camera206,94658713,24,9,6,18.8,6.3,12.1,1.56969e+07,2.05871e+06,202.139,3.40861,1.24692,5.68231,1.03991,0.195925,0.126141,0.125728,0.125401
hologramImage14651,0009080805D00933,camera206,94660345,25,9,6,19.5,6.3,12.1,1.77906e+07,2.0477e+06,201.787,3.41233,1.24734,5.68898,1.04004,0.191281,0.125904,0.125138,0.125349
hologramImage14652,0009080805D00933,camera206,94661970,26,9,6,20.2,6.3,12.1,1.84524e+07,2.04641e+06,201.935,3.39777,1.24752,5.70334,1.04021,0.194961,0.126154,0.125537,0.125443
hologramImage14653,0009080805D00933,camera206,94663590,27,9,6,20.9,6.3,12.1,1.66792e+07,2.03821e+06,201.827,3.4068,1.24753,5.67852,1.04006,0.196642,0.126231,0.125418,0.125477
hologramImage14654,0009080805D00933,camera206,94665209,28,9,6,21.6,6.3,12.1,1.82888e+07,2.02925e+06,201.645,3.39998,1.24779,5.68445,1.04023,0.19645,0.126179,0.125564,0.125406
hologramImage14655,0009080805D00933,camera206,94666821,29,9,6,22.3,6.3,12.1,1.85704e+07,2.03123e+06,201.691,3.39885,1.24798,5.67822,1.04016,0.195563,0.126201,0.124852,0.12545
hologramImage14656,0009080805D00933,camera206,94668446,30,9,6,23,6.3,12.1,1.94825e+07,2.0499e+06,201.683,3.39649,1.24813,5.68907,1.04014,0.195464,0.12606,0.125442,0.125339
hologramImage14657,0009080805D00933,camera206,94670043,31,9,6,23.7,6.3,12.1,1.83561e+07,2.04671e+06,201.555,3.40462,1.24817,5.68482,1.04002,0.194391,0.126041,0.125603,0.125387
hologramImage14658,0009080805D00933,camera206,94671661,32,9,6,24.4,6.3,12.1,1.75508e+07,2.04776e+06,201.392,3.40003,1.24852,5.67973,1.04012,0.194226,0.126177,0.125757,0.125529
hologramImage14659,0009080805D00933,camera206,94673242,33,9,6,25.1,6.3,12.1,1.89297e+07,2.0344e+06,201.544,3.39594,1.24863,5.66324,1.04012,0.191135,0.126021,0.125288,0.12543
hologramImage14660,0009080805D00933,camera206,94674864,34,9,6,25.8,6.3,12.1,1.91e+07,2.05014e+06,202.294,3.39992,1.24899,5.67646,1.04031,0.195553,0.126279,0.125763,0.125519
hologramImage14661,0009080805D00933,camera206,94676455,35,9,6,26.5,6.3,12.1,2.11688e+07,2.04682e+06,202.164,3.42539,1.24881,5.69691,1.03992,0.196468,0.126071,0.125355,0.125344
hologramImage14662,0009080805D00933,camera206,94678079,36,9,6,27.2,6.3,12.1,2.18955e+07,2.03737e+06,201.133,3.41739,1.24916,5.70012,1.04004,0.1963,0.126033,0.12543,0.1253
hologramImage14663,0009080805D00933,camera206,94679704,37,9,6,27.9,6.3,12.1,2.28967e+07,2.0407e+06,201.281,3.38435,1.24933,5.66871,1.04007,0.189974,0.125921,0.124664,0.125374
hologramImage14664,0009080805D00933,camera206,94681326,38,9,6,28.6,6.3,12.1,2.32942e+07,2.05063e+06,201.517,3.38431,1.24944,5.66259,1.04024,0.194904,0.126225,0.12617,0.125412
hologramImage14665,0009080805D00933,camera206,94682946,39,9,6,29.3,6.3,12.1,2.33543e+07,2.03963e+06,201.879,3.39236,1.24939,5.67913,1.03994,0.193103,0.126049,0.124985,0.125378
hologramImage14666,0009080805D00933,camera206,94684561,40,9,6,30,6.3,12.1,2.42121e+07,2.04168e+06,201.714,3.40227,1.24965,5.67956,1.04013,0.196213,0.126131,0.126204,0.125394
hologramImage14667,0009080805D00933,camera206,94686180,41,9,6,30.7,6.3,12.1,2.4074e+07,2.04372e+06,202.875,3.39449,1.24975,5.68118,1.0402,0.195708,0.12616,0.123325,0.125383
hologramImage14668,0009080805D00933,camera206,94687796,42,9,6,31.4,6.3,12.1,2.44313e+07,2.05046e+06,202.554,3.42491,1.25003,5.75392,1.04022,0.196543,0.126149,0.125534,0.125408
hologramImage14669,0009080805D00933,camera206,94689409,43,9,6,32.1,6.3,12.1,2.42636e+07,2.04447e+06,202.071,3.41928,1.25007,5.73319,1.04015,0.194129,0.126089,0.12539,0.125468
hologramImage14670,0009080805D00933,camera206,94691011,44,9,6,32.8,6.3,12.1,2.34412e+07,2.04223e+06,202.361,3.4091,1.25048,5.70327,1.04042,0.195809,0.126158,0.125691,0.125368
hologramImage14671,0009080805D00933,camera206,94692629,45,9,6,33.5,6.3,12.1,2.11006e+07,2.02595e+06,201.825,3.41076,1.25033,5.70536,1.04013,0.196366,0.126218,0.125492,0.125455
hologramImage14672,0009080805D00933,camera206,94694226,46,9,6,34.2,6.3,12.1,2.09687e+07,2.03465e+06,201.302,3.40053,1.25045,5.69206,1.04017,0.195493,0.126231,0.125778,0.125459
hologramImage14673,0009080805D00933,camera206,94695841,47,9,6,34.9,6.3,12.1,2.07623e+07,2.05558e+06,202.042,3.38968,1.25033,5.65471,1.03991,0.195565,0.126242,0.125209,0.125479
hologramImage14674,0009080805D00933,camera206,94697426,48,9,6,35.6,6.3,12.1,2.10077e+07,2.05935e+06,201.555,3.40267,1.25078,5.68685,1.04021,0.195569,0.126236,0.125462,0.125512
hologramImage14675,0009080805D00933,camera206,94699054,49,9,6,36.3,6.3,12.1,1.97082e+07,2.05466e+06,200.703,3.39235,1.25071,5.66193,1.04007,0.194633,0.126167,0.124805,0.125415
hologramImage14676,0009080805D00933,camera206,94700675,50,9,6,37,6.3,12.1,1.89915e+07,2.06678e+06,201.57,3.37648,1.25103,5.61876,1.04029,0.194565,0.12626,0.126341,0.125521
hologramImage14677,0009080805D00933,camera206,94702288,51,9,6,37.7,6.3,12.1,1.68341e+07,2.05995e+06,201.005,3.40065,1.25071,5.66344,1.03988,0.195573,0.126222,0.125327,0.125475
hologramImage14678,0009080805D00933,camera206,94703910,52,9,6,38.4,6.3,12.1,1.518e+07,2.05978e+06,200.988,3.37982,1.25112,5.63922,1.04028,0.195038,0.126317,0.125314,0.125569
hologramImage14679,0009080805D00933,camera206,94705528,53,9,6,39.1,6.3,12.1,1.42645e+07,2.06749e+06,201.287,3.38209,1.25126,5.64308,1.04039,0.195414,0.126241,0.127171,0.125482
hologramImage14680,0009080805D00933,camera206,94707150,54,9,6,39.8,6.3,12.1,1.36076e+07,2.06834e+06,201.746,3.39829,1.25119,5.64204,1.04007,0.19577,0.126221,0.125505,0.12544
hologramImage14681,0009080805D00933,camera206,94708772,55,9,6,40.5,6.3,12.1,1.13462e+07,2.06434e+06,202.331,3.40555,1.25135,5.68334,1.04012,0.195806,0.126176,0.125122,0.125405
hologramImage14682,0009080805D00933,camera206,94710398,56,9,6,41.2,6.3,12.1,9.35487e+06,2.06972e+06,202.152,3.42257,1.25143,5.68934,1.04004,0.195599,0.126037,0.125127,0.125317
hologramImage14683,0009080805D00933,camera206,94711999,57,9,6,41.9,6.3,12.1,7.55068e+06,2.05259e+06,202.289,3.41631,1.25158,5.69114,1.04011,0.196786,0.126018,0.125166,0.1253
hologramImage14684,0009080805D00933,camera206,94713620,58,9,6,42.6,6.3,12.1,6.2545e+06,2.06499e+06,202.156,3.4142,1.2519,5.69317,1.0403,0.196253,0.126107,0.125083,0.125382
hologramImage14685,0009080805D00933,camera206,94715214,59,9,6,43.3,6.3,12.1,5.58926e+06,2.05712e+06,202.249,3.40899,1.2522,5.70457,1.04052,0.195919,0.126161,0.125387,0.125393
hologramImage14686,0009080805D00933,camera206,94716835,60,9,6,44,6.3,12.1,5.25744e+06,2.05042e+06,202.097,3.41204,1.25221,5.68684,1.04032,0.195973,0.126177,0.124989,0.125397
hologramImage14687,0009080805D00933,camera206,94718432,61,9,6,44.7,6.3,12.1,4.56098e+06,2.04418e+06,202.26,3.40437,1.25196,5.68251,1.04002,0.196053,0.126192,0.125809,0.125478
hologramImage14688,0009080805D00933,camera206,94720053,62,9,6,45.4,6.3,12.1,4.2098e+06,2.05612e+06,202.705,3.41709,1.25214,5.67868,1.03999,0.194669,0.126143,0.12556,0.125496
hologramImage14689,0009080805D00933,camera206,94721670,63,9,6,46.1,6.3,12.1,4.05356e+06,2.03359e+06,201.892,3.43087,1.25244,5.69855,1.04013,0.19425,0.126147,0.124641,0.125464
hologramImage14690,0009080805D00933,camera206,94723282,64,9,6,46.8,6.3,12.1,3.96151e+06,2.04773e+06,202.483,3.40678,1.25217,5.67219,1.03985,0.190255,0.12589,0.124996,0.125386
hologramImage14691,0009080805D00933,camera206,94734369,0,10,6,2,7,12.1,1.03687e+07,2.06963e+06,201.665,3.42485,1.25267,5.70617,1.0403,0.196544,0.126087,0.124964,0.125366
hologramImage14692,0009080805D00933,camera206,94735977,1,10,6,2.7,7,12.1,1.25716e+07,2.08254e+06,202.157,3.40166,1.23733,5.67783,1.03922,0.195994,0.125922,0.124753,0.125213
hologramImage14693,0009080805D00933,camera206,94737597,2,10,6,3.4,7,12.1,1.18959e+07,2.0765e+06,202.381,3.41071,1.23934,5.71251,1.04001,0.193051,0.125951,0.125371,0.125413
hologramImage14694,0009080805D00933,camera206,94739210,3,10,6,4.1,7,12.1,1.09394e+07,2.09712e+06,202.401,3.41774,1.2403,5.71458,1.04009,0.196396,0.126234,0.125161,0.125488
hologramImage14695,0009080805D00933,camera206,94740827,4,10,6,4.8,7,12.1,1.23272e+07,2.07683e+06,201.964,3.42326,1.24112,5.70436,1.04004,0.195744,0.125936,0.124867,0.125248
hologramImage14696,0009080805D00933,camera206,94742423,5,10,6,5.5,7,12.1,1.13336e+07,2.07729e+06,202.225,3.408,1.2416,5.67569,1.03992,0.195967,0.126151,0.125662,0.125393
hologramImage14697,0009080805D00933,camera206,94744049,6,10,6,6.2,7,12.1,9.58371e+06,2.08084e+06,201.979,3.41574,1.24245,5.68911,1.04007,0.196607,0.126162,0.125798,0.125455
hologramImage14698,0009080805D00933,camera206,94745667,7,10,6,6.9,7,12.1,8.7883e+06,2.05948e+06,201.617,3.40358,1.24281,5.67886,1.0399,0.195632,0.126172,0.125655,0.125445
hologramImage14699,0009080805D00933,camera206,94747305,8,10,6,7.6,7,12.1,8.58719e+06,2.0579e+06,201.831,3.3984,1.24318,5.66162,1.0399,0.196253,0.126283,0.125566,0.125587
hologramImage14700,0009080805D00933,camera206,94748927,9,10,6,8.3,7,12.1,9.42296e+06,2.0844e+06,201.447,3.40386,1.24386,5.67417,1.04023,0.195906,0.126207,0.125769,0.125491
hologramImage14701,0009080805D00933,camera206,94750544,10,10,6,9,7,12.1,1.11122e+07,2.06974e+06,201.729,3.3907,1.24426,5.66173,1.04039,0.195109,0.1263,0.125324,0.125559
hologramImage14702,0009080805D00933,camera206,94752152,11,10,6,9.7,7,12.1,1.34248e+07,2.07161e+06,201.578,3.40132,1.24427,5.67141,1.04002,0.195346,0.126243,0.12519,0.125494
hologramImage14703,0009080805D00933,camera206,94753770,12,10,6,10.4,7,12.1,1.55117e+07,2.07983e+06,201.685,3.40331,1.24439,5.65958,1.03987,0.195606,0.126127,0.124581,0.125406
hologramImage14704,0009080805D00933,camera206,94755403,13,10,6,11.1,7,12.1,1.56737e+07,2.05954e+06,201.102,3.39703,1.24481,5.69869,1.04003,0.194998,0.126111,0.125114,0.125357
hologramImage14705,0009080805D00933,camera206,94757181,14,10,6,11.8,7,12.1,1.54765e+07,2.066e+06,202.26,3.38152,1.24508,5.67184,1.04012,0.195505,0.126241,0.125147,0.125497
hologramImage14706,0009080805D00933,camera206,94758790,15,10,6,12.5,7,12.1,1.6397e+07,2.06512e+06,202.22,3.41198,1.24475,5.7068,1.03983,0.195758,0.126263,0.12421,0.12553
hologramImage14707,0009080805D00933,camera206,94760378,16,10,6,13.2,7,12.1,1.63631e+07,2.06837e+06,202.616,3.41961,1.24518,5.69823,1.03992,0.196986,0.126043,0.125116,0.125334
hologramImage14708,0009080805D00933,camera206,94762009,17,10,6,13.9,7,12.1,1.78775e+07,2.05603e+06,201.911,3.43095,1.24552,5.70917,1.03989,0.197187,0.126166,0.125535,0.125414
hologramImage14709,0009080805D00933,camera206,94763615,18,10,6,14.6,7,12.1,1.8937e+07,2.07253e+06,203.066,3.4155,1.24585,5.66982,1.03996,0.193807,0.126118,0.124695,0.125526
hologramImage14710,0009080805D00933,camera206,94765226,19,10,6,15.3,7,12.1,1.62991e+07,2.06111e+06,202.108,3.44519,1.24634,5.72126,1.04023,0.197123,0.126009,0.125376,0.125311
hologramImage14711,0009080805D00933,camera206,94766846,20,10,6,16,7,12.1,1.3217e+07,2.05793e+06,202.139,3.4193,1.24621,5.68199,1.03982,0.195687,0.126249,0.125006,0.125553
hologramImage14712,0009080805D00933,camera206,94768469,21,10,6,16.7,7,12.1,1.23522e+07,2.05958e+06,202.231,3.42017,1.24648,5.65335,1.03991,0.195533,0.126142,0.12463,0.125438
hologramImage14713,0009080805D00933,camera206,94770093,22,10,6,17.4,7,12.1,1.11537e+07,2.05611e+06,201.785,3.41965,1.247,5.67432,1.04014,0.196199,0.126148,0.125399,0.125426
hologramImage14714,0009080805D00933,camera206,94771704,23,10,6,18.1,7,12.1,1.05448e+07,2.05426e+06,201.847,3.39562,1.24749,5.68161,1.04057,0.196171,0.1262,0.125328,0.125422
hologramImage14715,0009080805D00933,camera206,94773331,24,10,6,18.8,7,12.1,1.03078e+07,2.04589e+06,202.104,3.40364,1.24726,5.67592,1.04011,0.194807,0.126215,0.125295,0.125537
hologramImage14716,0009080805D00933,camera206,94774936,25,10,6,19.5,7,12.1,1.23182e+07,2.05146e+06,202.306,3.4157,1.24755,5.66655,1.04027,0.1963,0.1262,0.125201,0.125448
hologramImage14717,0009080805D00933,camera206,94776555,26,10,6,20.2,7,12.1,1.41319e+07,2.04234e+06,201.93,3.40993,1.24752,5.69156,1.04001,0.19637,0.126143,0.126228,0.125402
hologramImage14718,0009080805D00933,camera206,94778169,27,10,6,20.9,7,12.1,1.64268e+07,2.04334e+06,201.476,3.4016,1.24783,5.67204,1.04019,0.195197,0.126295,0.12422,0.125577
hologramImage14719,0009080805D00933,camera206,94779786,28,10,6,21.6,7,12.1,1.86676e+07,2.06468e+06,201.458,3.38469,1.2479,5.67112,1.04014,0.195472,0.126115,0.12606,0.125388
hologramImage14720,0009080805D00933,camera206,94781384,29,10,6,22.3,7,12.1,1.98283e+07,2.0567e+06,202.32,3.39938,1.24804,5.63936,1.04008,0.195218,0.126205,0.125034,0.125448
hologramImage14721,0009080805D00933,camera206,94783010,30,10,6,23,7,12.1,2.04825e+07,2.04796e+06,200.9,3.40433,1.24838,5.70846,1.04033,0.195273,0.126216,0.122332,0.125489
hologramImage14722,0009080805D00933,camera206,94784623,31,10,6,23.7,7,12.1,1.8884e+07,2.03231e+06,200.61,3.37642,1.24854,5.62518,1.04028,0.194891,0.126229,0.126112,0.125502
hologramImage14723,0009080805D00933,camera206,94786250,32,10,6,24.4,7,12.1,1.97906e+07,2.04036e+06,202.229,3.35142,1.24844,5.66283,1.04019,0.194205,0.126324,0.126319,0.125552
hologramImage14724,0009080805D00933,camera206,94787862,33,10,6,25.1,7,12.1,2.08096e+07,2.04483e+06,201.256,3.42402,1.24836,5.67977,1.03978,0.196417,0.126186,0.124912,0.125469
hologramImage14725,0009080805D00933,camera206,94789466,34,10,6,25.8,7,12.1,2.10179e+07,2.04413e+06,201.385,3.3902,1.24855,5.65394,1.03993,0.196116,0.126224,0.12666,0.125501
hologramImage14726,0009080805D00933,camera206,94791091,35,10,6,26.5,7,12.1,2.20096e+07,2.04834e+06,201.686,3.38952,1.24872,5.65777,1.03987,0.191469,0.126028,0.124314,0.125444
